location,truth_date,year_week,value,data_source
BG,2024-09-29,2024-W39,524.3,ERVISS
BG,2024-09-22,2024-W38,436.5,ERVISS
BG,2024-09-15,2024-W37,389.0,ERVISS
BG,2024-09-08,2024-W36,313.8,ERVISS
BG,2024-09-01,2024-W35,363.7,ERVISS
BG,2024-08-25,2024-W34,366.5,ERVISS
BG,2024-08-18,2024-W33,334.9,ERVISS
BG,2024-08-11,2024-W32,320.6,ERVISS
BG,2024-08-04,2024-W31,315.4,ERVISS
BG,2024-07-28,2024-W30,308.5,ERVISS
BG,2024-07-21,2024-W29,317.1,ERVISS
BG,2024-07-14,2024-W28,322.5,ERVISS
BG,2024-07-07,2024-W27,348.1,ERVISS
BG,2024-06-30,2024-W26,360.1,ERVISS
BG,2024-06-23,2024-W25,368.4,ERVISS
BG,2024-06-16,2024-W24,436.7,ERVISS
BG,2024-06-09,2024-W23,450.2,ERVISS
BG,2024-06-02,2024-W22,501.2,ERVISS
BG,2024-05-19,2024-W20,566.9,ERVISS
BG,2024-05-12,2024-W19,511.7,ERVISS
BG,2024-05-05,2024-W18,395.3,ERVISS
BG,2024-04-28,2024-W17,630.5,ERVISS
BG,2024-04-21,2024-W16,586.1,ERVISS
BG,2024-04-14,2024-W15,574.8,ERVISS
BG,2024-03-31,2024-W13,757.2,ERVISS
BG,2024-03-24,2024-W12,863.8,ERVISS
BG,2024-03-17,2024-W11,906.4,ERVISS
BG,2024-03-10,2024-W10,724.8,ERVISS
BG,2024-03-03,2024-W09,909.7,ERVISS
BG,2024-02-25,2024-W08,989.3,ERVISS
BG,2024-02-18,2024-W07,1141.7,ERVISS
BG,2024-02-11,2024-W06,1322.2,ERVISS
BG,2024-02-04,2024-W05,1771.5,ERVISS
BG,2024-01-28,2024-W04,1972.0,ERVISS
BG,2024-01-21,2024-W03,1593.8,ERVISS
BG,2024-01-14,2024-W02,1488.9,ERVISS
BG,2024-01-07,2024-W01,1178.5,ERVISS
BG,2023-12-31,2023-W52,498.2,ERVISS
BG,2023-12-24,2023-W51,1033.2,ERVISS
BG,2023-12-17,2023-W50,1212.9,ERVISS
BG,2023-12-10,2023-W49,1030.0,ERVISS
BG,2023-12-03,2023-W48,996.8,ERVISS
BG,2023-11-26,2023-W47,1011.8,ERVISS
BG,2023-11-19,2023-W46,874.1,ERVISS
BG,2023-11-12,2023-W45,852.4,ERVISS
BG,2023-11-05,2023-W44,748.1,ERVISS
BG,2023-10-29,2023-W43,581.4,ERVISS
BG,2023-10-22,2023-W42,625.5,ERVISS
BG,2023-10-15,2023-W41,632.2,ERVISS
BG,2023-10-08,2023-W40,512.9,ERVISS
BG,2023-10-01,2023-W39,429.4,ERVISS
BG,2023-09-24,2023-W38,310.5,ERVISS
BG,2023-09-17,2023-W37,252.9,ERVISS
BG,2023-09-10,2023-W36,219.9,ERVISS
BG,2023-09-03,2023-W35,215.7,ERVISS
BG,2023-08-27,2023-W34,210.6,ERVISS
BG,2023-08-20,2023-W33,204.4,ERVISS
BG,2023-08-13,2023-W32,197.2,ERVISS
BG,2023-08-06,2023-W31,187.5,ERVISS
BG,2023-07-30,2023-W30,169.0,ERVISS
BG,2023-07-23,2023-W29,191.5,ERVISS
BG,2023-07-16,2023-W28,208.2,ERVISS
BG,2023-07-09,2023-W27,234.4,ERVISS
BG,2023-07-02,2023-W26,274.9,ERVISS
BG,2023-06-25,2023-W25,293.6,ERVISS
BG,2023-06-18,2023-W24,311.6,ERVISS
BG,2023-06-11,2023-W23,376.9,ERVISS
BG,2023-06-04,2023-W22,349.3,ERVISS
BG,2023-05-28,2023-W21,470.8,ERVISS
BG,2023-05-21,2023-W20,437.9,ERVISS
BG,2023-05-14,2023-W19,421.7,ERVISS
BG,2023-05-07,2023-W18,461.1,ERVISS
BG,2023-04-30,2023-W17,509.8,ERVISS
BG,2023-04-23,2023-W16,498.3,ERVISS
BG,2023-04-16,2023-W15,463.2,ERVISS
BG,2023-04-09,2023-W14,552.8,ERVISS
BG,2023-04-02,2023-W13,934.5,ERVISS
BG,2023-03-26,2023-W12,1005.6,ERVISS
BG,2023-03-19,2023-W11,1044.4,ERVISS
BG,2023-03-12,2023-W10,1101.5,ERVISS
BG,2023-03-05,2023-W09,969.9,ERVISS
BG,2023-02-19,2023-W07,1288.1,ERVISS
BG,2023-02-12,2023-W06,1309.0,ERVISS
BG,2023-02-05,2023-W05,1324.0,ERVISS
BG,2023-01-29,2023-W04,1634.2,ERVISS
BG,2023-01-22,2023-W03,1994.5,ERVISS
BG,2023-01-15,2023-W02,1870.4,ERVISS
BG,2023-01-08,2023-W01,1244.4,ERVISS
BG,2023-01-01,2022-W52,533.2,ERVISS
BG,2022-12-25,2022-W51,954.1,ERVISS
BG,2022-12-18,2022-W50,1209.3,ERVISS
BG,2022-12-11,2022-W49,1171.0,ERVISS
BG,2022-12-04,2022-W48,1172.6,ERVISS
BG,2022-11-27,2022-W47,1187.1,ERVISS
BG,2022-11-20,2022-W46,1118.2,ERVISS
BG,2022-11-13,2022-W45,988.5,ERVISS
BG,2022-11-06,2022-W44,794.6,ERVISS
BG,2022-10-30,2022-W43,511.3,ERVISS
BG,2022-10-23,2022-W42,592.4,ERVISS
BG,2022-10-16,2022-W41,580.6,ERVISS
BG,2022-10-09,2022-W40,540.5,ERVISS
BG,2022-10-02,2022-W39,495.2,ERVISS
BG,2022-09-25,2022-W38,298.8,ERVISS
BG,2022-09-18,2022-W37,344.1,ERVISS
BG,2022-09-11,2022-W36,268.8,ERVISS
BG,2022-09-04,2022-W35,272.3,ERVISS
BG,2022-08-28,2022-W34,269.7,ERVISS
BG,2022-08-21,2022-W33,286.7,ERVISS
BG,2022-08-14,2022-W32,298.0,ERVISS
BG,2022-08-07,2022-W31,315.4,ERVISS
BG,2022-07-31,2022-W30,328.6,ERVISS
BG,2022-07-24,2022-W29,300.9,ERVISS
BG,2022-07-17,2022-W28,296.0,ERVISS
BG,2022-07-10,2022-W27,327.8,ERVISS
BG,2022-07-03,2022-W26,285.7,ERVISS
BG,2022-06-26,2022-W25,288.8,ERVISS
BG,2022-06-19,2022-W24,268.7,ERVISS
BG,2022-06-12,2022-W23,279.9,ERVISS
BG,2022-06-05,2022-W22,268.3,ERVISS
BG,2022-05-29,2022-W21,279.3,ERVISS
BG,2022-05-22,2022-W20,332.5,ERVISS
BG,2022-05-15,2022-W19,375.2,ERVISS
BG,2022-05-08,2022-W18,314.4,ERVISS
BG,2022-05-01,2022-W17,395.2,ERVISS
BG,2022-04-24,2022-W16,434.1,ERVISS
BG,2022-04-17,2022-W15,646.5,ERVISS
BG,2022-04-10,2022-W14,695.0,ERVISS
BG,2022-04-03,2022-W13,1107.8,ERVISS
BG,2022-03-27,2022-W12,1104.8,ERVISS
BG,2022-03-20,2022-W11,1283.6,ERVISS
BG,2022-03-13,2022-W10,767.4,ERVISS
BG,2022-03-06,2022-W09,639.2,ERVISS
BG,2022-02-27,2022-W08,736.9,ERVISS
BG,2022-02-20,2022-W07,865.6,ERVISS
BG,2022-02-13,2022-W06,954.1,ERVISS
BG,2022-02-06,2022-W05,859.4,ERVISS
BG,2022-01-23,2022-W03,1159.6,ERVISS
BG,2022-01-16,2022-W02,990.7,ERVISS
BG,2022-01-09,2022-W01,871.8,ERVISS
BG,2022-01-02,2021-W52,423.9,ERVISS
BG,2021-12-26,2021-W51,717.7,ERVISS
BG,2021-12-19,2021-W50,889.7,ERVISS
BG,2021-12-12,2021-W49,868.9,ERVISS
BG,2021-12-05,2021-W48,969.2,ERVISS
BG,2021-11-28,2021-W47,829.0,ERVISS
BG,2021-11-21,2021-W46,651.0,ERVISS
BG,2021-11-14,2021-W45,838.8,ERVISS
BG,2021-11-07,2021-W44,920.3,ERVISS
BG,2021-10-31,2021-W43,60.4,ERVISS
BG,2021-10-24,2021-W42,704.0,ERVISS
BG,2021-10-17,2021-W41,758.4,ERVISS
BG,2021-10-10,2021-W40,729.0,ERVISS
BG,2021-10-03,2021-W39,542.9,ERVISS
BG,2021-09-26,2021-W38,374.1,ERVISS
BG,2021-09-19,2021-W37,359.1,ERVISS
BG,2021-09-12,2021-W36,260.9,ERVISS
BG,2021-09-05,2021-W35,288.2,ERVISS
BG,2021-08-29,2021-W34,344.5,ERVISS
BG,2021-08-22,2021-W33,296.3,ERVISS
BG,2021-08-15,2021-W32,278.9,ERVISS
BG,2021-08-08,2021-W31,214.0,ERVISS
BG,2021-08-01,2021-W30,232.8,ERVISS
BG,2021-07-25,2021-W29,220.9,ERVISS
BG,2021-07-18,2021-W28,225.9,ERVISS
BG,2021-07-11,2021-W27,223.5,ERVISS
BG,2021-07-04,2021-W26,281.1,ERVISS
BG,2021-06-27,2021-W25,488.8,ERVISS
BG,2021-06-20,2021-W24,340.5,ERVISS
BG,2021-06-13,2021-W23,369.1,ERVISS
BG,2021-06-06,2021-W22,326.1,ERVISS
BG,2021-05-30,2021-W21,343.5,ERVISS
BG,2021-05-23,2021-W20,421.0,ERVISS
BG,2021-05-16,2021-W19,455.9,ERVISS
BG,2021-05-09,2021-W18,213.4,ERVISS
BG,2021-05-02,2021-W17,327.6,ERVISS
BG,2021-04-18,2021-W15,418.1,ERVISS
BG,2021-04-11,2021-W14,437.3,ERVISS
BG,2021-03-28,2021-W12,590.8,ERVISS
BG,2021-03-21,2021-W11,887.5,ERVISS
BG,2021-03-14,2021-W10,729.0,ERVISS
BG,2021-03-07,2021-W09,512.0,ERVISS
BG,2021-02-28,2021-W08,591.5,ERVISS
BG,2021-02-21,2021-W07,656.1,ERVISS
BG,2021-02-14,2021-W06,653.0,ERVISS
BG,2021-02-07,2021-W05,523.6,ERVISS
BG,2021-01-31,2021-W04,470.6,ERVISS
BG,2021-01-24,2021-W03,438.7,ERVISS
BG,2021-01-10,2021-W01,477.5,ERVISS
BG,2021-01-03,2020-W53,264.2,ERVISS
BG,2020-12-27,2020-W52,319.1,ERVISS
BG,2020-12-20,2020-W51,657.2,ERVISS
BG,2020-12-13,2020-W50,796.0,ERVISS
BG,2020-12-06,2020-W49,813.0,ERVISS
BG,2020-11-29,2020-W48,829.0,ERVISS
BG,2020-11-22,2020-W47,842.2,ERVISS
BG,2020-11-15,2020-W46,902.7,ERVISS
BG,2020-11-08,2020-W45,899.9,ERVISS
BG,2020-11-01,2020-W44,554.3,ERVISS
BG,2020-10-25,2020-W43,472.4,ERVISS
BG,2020-10-18,2020-W42,366.3,ERVISS
BG,2020-10-04,2020-W40,341.6,ERVISS
BG,2020-09-27,2020-W39,189.7,ERVISS
BG,2020-09-20,2020-W38,167.1,ERVISS
BG,2020-09-13,2020-W37,110.1,ERVISS
BG,2020-09-06,2020-W36,111.9,ERVISS
BG,2020-08-30,2020-W35,116.9,ERVISS
BG,2020-08-23,2020-W34,94.6,ERVISS
BG,2020-08-16,2020-W33,107.7,ERVISS
BG,2020-08-09,2020-W32,105.4,ERVISS
BG,2020-08-02,2020-W31,107.5,ERVISS
BG,2020-07-26,2020-W30,110.1,ERVISS
BG,2020-07-19,2020-W29,121.7,ERVISS
BG,2020-07-12,2020-W28,108.3,ERVISS
BG,2020-07-05,2020-W27,89.1,ERVISS
BG,2020-06-28,2020-W26,94.9,ERVISS
BG,2020-06-21,2020-W25,97.7,ERVISS
BG,2020-06-14,2020-W24,77.5,ERVISS
BG,2020-06-07,2020-W23,92.0,ERVISS
BG,2020-05-31,2020-W22,78.0,ERVISS
BG,2020-05-24,2020-W21,79.4,ERVISS
BG,2020-05-17,2020-W20,85.4,ERVISS
BG,2020-05-10,2020-W19,93.0,ERVISS
BG,2020-05-03,2020-W18,89.6,ERVISS
BG,2020-04-26,2020-W17,101.4,ERVISS
BG,2020-04-12,2020-W15,141.4,ERVISS
BG,2020-04-05,2020-W14,258.4,ERVISS
BG,2020-03-29,2020-W13,407.0,ERVISS
BG,2020-03-22,2020-W12,658.6,ERVISS
BG,2020-03-15,2020-W11,1289.1,ERVISS
BG,2020-03-08,2020-W10,1447.3,ERVISS
BG,2020-03-01,2020-W09,1305.4,ERVISS
BG,2020-02-23,2020-W08,985.4,ERVISS
BG,2020-02-16,2020-W07,1161.3,ERVISS
BG,2020-02-09,2020-W06,1401.6,ERVISS
BG,2020-02-02,2020-W05,2438.2,ERVISS
BG,2020-01-26,2020-W04,1026.9,ERVISS
BG,2020-01-19,2020-W03,1351.1,ERVISS
BG,2020-01-12,2020-W02,415.7,ERVISS
BG,2020-01-05,2020-W01,525.6,ERVISS
BG,2019-12-29,2019-W52,394.4,ERVISS
BG,2019-12-22,2019-W51,973.0,ERVISS
BG,2019-12-15,2019-W50,1037.9,ERVISS
BG,2019-12-08,2019-W49,1012.7,ERVISS
BG,2019-12-01,2019-W48,1028.2,ERVISS
BG,2019-11-24,2019-W47,927.5,ERVISS
BG,2019-11-17,2019-W46,887.3,ERVISS
BG,2019-11-10,2019-W45,953.6,ERVISS
BG,2019-11-03,2019-W44,491.7,ERVISS
BG,2019-10-27,2019-W43,515.2,ERVISS
BG,2019-10-20,2019-W42,516.3,ERVISS
BG,2019-10-13,2019-W41,480.6,ERVISS
BG,2019-10-06,2019-W40,416.9,ERVISS
BG,2019-09-29,2019-W39,330.1,ERVISS
BG,2019-09-22,2019-W38,263.8,ERVISS
BG,2019-09-15,2019-W37,221.6,ERVISS
BG,2019-09-08,2019-W36,191.4,ERVISS
BG,2019-09-01,2019-W35,216.3,ERVISS
BG,2019-08-25,2019-W34,225.0,ERVISS
BG,2019-08-18,2019-W33,227.3,ERVISS
BG,2019-08-04,2019-W31,226.0,ERVISS
BG,2019-07-28,2019-W30,247.3,ERVISS
BG,2019-07-21,2019-W29,234.4,ERVISS
BG,2019-07-14,2019-W28,248.0,ERVISS
BG,2019-07-07,2019-W27,254.1,ERVISS
BG,2019-06-30,2019-W26,272.2,ERVISS
BG,2019-06-23,2019-W25,343.8,ERVISS
BG,2019-06-16,2019-W24,341.9,ERVISS
BG,2019-06-09,2019-W23,323.3,ERVISS
BG,2019-06-02,2019-W22,365.3,ERVISS
BG,2019-05-26,2019-W21,395.1,ERVISS
BG,2019-05-19,2019-W20,419.8,ERVISS
BG,2019-05-12,2019-W19,429.8,ERVISS
BG,2019-05-05,2019-W18,448.1,ERVISS
BG,2019-04-28,2019-W17,445.5,ERVISS
BG,2019-04-21,2019-W16,654.5,ERVISS
BG,2019-04-14,2019-W15,526.5,ERVISS
BG,2019-04-07,2019-W14,423.2,ERVISS
BG,2019-03-31,2019-W13,719.5,ERVISS
BG,2019-03-24,2019-W12,803.1,ERVISS
BG,2019-03-17,2019-W11,811.0,ERVISS
BG,2019-03-10,2019-W10,660.2,ERVISS
BG,2019-03-03,2019-W09,997.7,ERVISS
BG,2019-02-24,2019-W08,859.5,ERVISS
BG,2019-02-17,2019-W07,923.5,ERVISS
BG,2019-02-10,2019-W06,1251.3,ERVISS
BG,2019-02-03,2019-W05,1743.2,ERVISS
BG,2019-01-27,2019-W04,2479.2,ERVISS
BG,2019-01-20,2019-W03,2015.9,ERVISS
BG,2019-01-13,2019-W02,1475.7,ERVISS
BG,2019-01-06,2019-W01,964.1,ERVISS
BG,2018-12-30,2018-W52,508.2,ERVISS
BG,2018-12-23,2018-W51,1248.6,ERVISS
BG,2018-12-16,2018-W50,1306.3,ERVISS
BG,2018-12-09,2018-W49,1166.8,ERVISS
BG,2018-12-02,2018-W48,1183.0,ERVISS
BG,2018-11-25,2018-W47,1067.2,ERVISS
BG,2018-11-18,2018-W46,944.5,ERVISS
BG,2018-11-11,2018-W45,935.0,ERVISS
BG,2018-11-04,2018-W44,534.5,ERVISS
BG,2018-10-28,2018-W43,607.4,ERVISS
BG,2018-10-21,2018-W42,626.5,ERVISS
BG,2018-10-14,2018-W41,623.3,ERVISS
BG,2018-10-07,2018-W40,563.3,ERVISS
BG,2018-09-30,2018-W39,402.4,ERVISS
BG,2018-09-23,2018-W38,404.5,ERVISS
BG,2018-09-16,2018-W37,334.5,ERVISS
BG,2018-09-09,2018-W36,273.4,ERVISS
BG,2018-09-02,2018-W35,304.9,ERVISS
BG,2018-08-26,2018-W34,274.4,ERVISS
BG,2018-08-19,2018-W33,304.1,ERVISS
BG,2018-08-12,2018-W32,267.6,ERVISS
BG,2018-08-05,2018-W31,263.2,ERVISS
BG,2018-07-29,2018-W30,274.4,ERVISS
BG,2018-07-22,2018-W29,295.9,ERVISS
BG,2018-07-15,2018-W28,270.8,ERVISS
BG,2018-07-08,2018-W27,283.6,ERVISS
BG,2018-07-01,2018-W26,322.9,ERVISS
BG,2018-06-24,2018-W25,350.5,ERVISS
BG,2018-06-17,2018-W24,393.5,ERVISS
BG,2018-06-10,2018-W23,414.9,ERVISS
BG,2018-06-03,2018-W22,406.6,ERVISS
BG,2018-05-27,2018-W21,367.0,ERVISS
BG,2018-05-20,2018-W20,468.2,ERVISS
BG,2018-05-13,2018-W19,469.5,ERVISS
BG,2018-05-06,2018-W18,441.7,ERVISS
BG,2018-04-29,2018-W17,567.5,ERVISS
BG,2018-04-22,2018-W16,520.6,ERVISS
BG,2018-04-15,2018-W15,450.3,ERVISS
BG,2018-04-08,2018-W14,465.8,ERVISS
BG,2018-04-01,2018-W13,891.5,ERVISS
BG,2018-03-25,2018-W12,971.7,ERVISS
BG,2018-03-18,2018-W11,1010.8,ERVISS
BG,2018-03-11,2018-W10,822.3,ERVISS
BG,2018-03-04,2018-W09,1196.9,ERVISS
BG,2018-02-25,2018-W08,1298.8,ERVISS
BG,2018-02-18,2018-W07,1248.8,ERVISS
BG,2018-02-11,2018-W06,1391.4,ERVISS
BG,2018-02-04,2018-W05,1977.2,ERVISS
BG,2018-01-28,2018-W04,2308.3,ERVISS
BG,2018-01-21,2018-W03,1890.2,ERVISS
BG,2018-01-14,2018-W02,1764.1,ERVISS
BG,2018-01-07,2018-W01,1188.8,ERVISS
BG,2017-12-31,2017-W52,466.8,ERVISS
BG,2017-12-24,2017-W51,1093.1,ERVISS
BG,2017-12-17,2017-W50,1148.1,ERVISS
BG,2017-12-10,2017-W49,1039.6,ERVISS
BG,2017-12-03,2017-W48,977.0,ERVISS
BG,2017-11-26,2017-W47,1042.5,ERVISS
BG,2017-11-19,2017-W46,998.4,ERVISS
BG,2017-11-12,2017-W45,947.4,ERVISS
BG,2017-11-05,2017-W44,688.3,ERVISS
BG,2017-10-29,2017-W43,641.8,ERVISS
BG,2017-10-22,2017-W42,634.9,ERVISS
BG,2017-10-15,2017-W41,677.0,ERVISS
BG,2017-10-08,2017-W40,604.5,ERVISS
BG,2017-10-01,2017-W39,482.9,ERVISS
BG,2017-09-24,2017-W38,328.4,ERVISS
BG,2017-09-17,2017-W37,276.6,ERVISS
BG,2017-09-10,2017-W36,251.0,ERVISS
BG,2017-09-03,2017-W35,296.0,ERVISS
BG,2017-08-27,2017-W34,277.7,ERVISS
BG,2017-08-20,2017-W33,271.7,ERVISS
BG,2017-08-13,2017-W32,297.6,ERVISS
BG,2017-08-06,2017-W31,330.0,ERVISS
BG,2017-07-30,2017-W30,242.3,ERVISS
BG,2017-07-23,2017-W29,282.4,ERVISS
BG,2017-07-16,2017-W28,280.0,ERVISS
BG,2017-07-09,2017-W27,294.4,ERVISS
BG,2017-07-02,2017-W26,284.2,ERVISS
BG,2017-06-25,2017-W25,366.7,ERVISS
BG,2017-06-18,2017-W24,352.3,ERVISS
BG,2017-06-11,2017-W23,379.7,ERVISS
BG,2017-06-04,2017-W22,374.8,ERVISS
BG,2017-05-28,2017-W21,445.4,ERVISS
BG,2017-05-21,2017-W20,447.5,ERVISS
BG,2017-05-14,2017-W19,420.0,ERVISS
BG,2017-05-07,2017-W18,438.4,ERVISS
BG,2017-04-30,2017-W17,496.7,ERVISS
BG,2017-04-23,2017-W16,538.3,ERVISS
BG,2017-04-16,2017-W15,434.2,ERVISS
BG,2017-04-09,2017-W14,660.8,ERVISS
BG,2017-04-02,2017-W13,781.5,ERVISS
BG,2017-03-26,2017-W12,845.3,ERVISS
BG,2017-03-19,2017-W11,1032.7,ERVISS
BG,2017-03-12,2017-W10,991.1,ERVISS
BG,2017-03-05,2017-W09,804.0,ERVISS
BG,2017-02-26,2017-W08,974.9,ERVISS
BG,2017-02-19,2017-W07,979.1,ERVISS
BG,2017-02-12,2017-W06,1008.4,ERVISS
BG,2017-02-05,2017-W05,1123.8,ERVISS
BG,2017-01-29,2017-W04,1074.3,ERVISS
BG,2017-01-22,2017-W03,1229.8,ERVISS
BG,2017-01-15,2017-W02,1732.8,ERVISS
BG,2017-01-08,2017-W01,2155.2,ERVISS
BG,2017-01-01,2016-W52,1697.7,ERVISS
BG,2016-12-25,2016-W51,1644.3,ERVISS
BG,2016-12-18,2016-W50,1409.0,ERVISS
BG,2016-12-11,2016-W49,1218.5,ERVISS
BG,2016-12-04,2016-W48,1114.4,ERVISS
BG,2016-11-27,2016-W47,1126.7,ERVISS
BG,2016-11-20,2016-W46,1020.9,ERVISS
BG,2016-11-13,2016-W45,1070.9,ERVISS
BG,2016-11-06,2016-W44,1126.7,ERVISS
BG,2016-10-30,2016-W43,677.4,ERVISS
BG,2016-10-23,2016-W42,678.2,ERVISS
BG,2016-10-16,2016-W41,676.9,ERVISS
BG,2016-10-09,2016-W40,616.2,ERVISS
BG,2016-10-02,2016-W39,448.7,ERVISS
BG,2016-09-25,2016-W38,248.8,ERVISS
BG,2016-09-18,2016-W37,306.6,ERVISS
BG,2016-09-11,2016-W36,246.2,ERVISS
BG,2016-09-04,2016-W35,281.3,ERVISS
BG,2016-08-28,2016-W34,280.3,ERVISS
BG,2016-08-21,2016-W33,276.1,ERVISS
BG,2016-08-14,2016-W32,258.1,ERVISS
BG,2016-08-07,2016-W31,285.2,ERVISS
BG,2016-07-31,2016-W30,304.5,ERVISS
BG,2016-07-24,2016-W29,240.9,ERVISS
BG,2016-07-17,2016-W28,294.3,ERVISS
BG,2016-07-10,2016-W27,297.0,ERVISS
BG,2016-07-03,2016-W26,302.4,ERVISS
BG,2016-06-26,2016-W25,362.1,ERVISS
BG,2016-06-19,2016-W24,366.0,ERVISS
BG,2016-06-12,2016-W23,379.0,ERVISS
BG,2016-06-05,2016-W22,410.0,ERVISS
BG,2016-05-29,2016-W21,317.5,ERVISS
BG,2016-05-22,2016-W20,496.5,ERVISS
BG,2016-05-15,2016-W19,492.3,ERVISS
BG,2016-05-08,2016-W18,444.6,ERVISS
BG,2016-05-01,2016-W17,424.1,ERVISS
BG,2016-04-24,2016-W16,566.0,ERVISS
BG,2016-04-17,2016-W15,655.6,ERVISS
BG,2016-04-10,2016-W14,595.5,ERVISS
BG,2016-04-03,2016-W13,772.6,ERVISS
BG,2016-03-27,2016-W12,1028.6,ERVISS
BG,2016-03-20,2016-W11,1052.6,ERVISS
BG,2016-03-13,2016-W10,1083.3,ERVISS
BG,2016-03-06,2016-W09,652.2,ERVISS
BG,2016-02-28,2016-W08,1197.7,ERVISS
BG,2016-02-21,2016-W07,1338.4,ERVISS
BG,2016-02-14,2016-W06,1587.4,ERVISS
BG,2016-02-07,2016-W05,1304.0,ERVISS
BG,2016-01-31,2016-W04,1303.7,ERVISS
BG,2016-01-24,2016-W03,1310.5,ERVISS
BG,2016-01-17,2016-W02,1260.2,ERVISS
BG,2016-01-10,2016-W01,1169.6,ERVISS
BG,2016-01-03,2015-W53,509.8,ERVISS
BG,2015-12-27,2015-W52,656.9,ERVISS
BG,2015-12-20,2015-W51,1052.4,ERVISS
BG,2015-12-13,2015-W50,1099.8,ERVISS
BG,2015-12-06,2015-W49,1062.8,ERVISS
BG,2015-11-29,2015-W48,964.0,ERVISS
BG,2015-11-22,2015-W47,1022.9,ERVISS
BG,2015-11-15,2015-W46,1024.7,ERVISS
BG,2015-11-08,2015-W45,965.5,ERVISS
BG,2015-11-01,2015-W44,616.7,ERVISS
BG,2015-10-25,2015-W43,674.7,ERVISS
BG,2015-10-18,2015-W42,629.6,ERVISS
BG,2015-10-11,2015-W41,538.6,ERVISS
BG,2015-10-04,2015-W40,387.7,ERVISS
BG,2015-09-27,2015-W39,291.1,ERVISS
BG,2015-09-20,2015-W38,314.3,ERVISS
BG,2015-09-13,2015-W37,284.1,ERVISS
BG,2015-09-06,2015-W36,271.6,ERVISS
BG,2015-08-30,2015-W35,255.8,ERVISS
BG,2015-08-23,2015-W34,238.1,ERVISS
BG,2015-08-16,2015-W33,235.5,ERVISS
BG,2015-08-09,2015-W32,227.1,ERVISS
BG,2015-08-02,2015-W31,278.1,ERVISS
BG,2015-07-26,2015-W30,276.8,ERVISS
BG,2015-07-19,2015-W29,280.5,ERVISS
BG,2015-07-12,2015-W28,250.6,ERVISS
BG,2015-07-05,2015-W27,298.2,ERVISS
BG,2015-06-28,2015-W26,307.5,ERVISS
BG,2015-06-21,2015-W25,359.3,ERVISS
BG,2015-06-14,2015-W24,336.7,ERVISS
BG,2015-06-07,2015-W23,373.4,ERVISS
BG,2015-05-31,2015-W22,370.0,ERVISS
BG,2015-05-24,2015-W21,430.1,ERVISS
BG,2015-05-17,2015-W20,492.0,ERVISS
BG,2015-05-10,2015-W19,425.9,ERVISS
BG,2015-05-03,2015-W18,482.1,ERVISS
BG,2015-04-26,2015-W17,581.8,ERVISS
BG,2015-04-19,2015-W16,572.4,ERVISS
BG,2015-04-12,2015-W15,585.7,ERVISS
BG,2015-04-05,2015-W14,729.0,ERVISS
BG,2015-03-29,2015-W13,952.1,ERVISS
BG,2015-03-22,2015-W12,1241.6,ERVISS
BG,2015-03-15,2015-W11,1261.1,ERVISS
BG,2015-03-08,2015-W10,968.6,ERVISS
BG,2015-03-01,2015-W09,1508.5,ERVISS
BG,2015-02-22,2015-W08,1360.7,ERVISS
BG,2015-02-15,2015-W07,1292.6,ERVISS
BG,2015-02-08,2015-W06,1394.8,ERVISS
BG,2015-02-01,2015-W05,1759.6,ERVISS
BG,2015-01-25,2015-W04,1744.7,ERVISS
BG,2015-01-18,2015-W03,1280.9,ERVISS
BG,2015-01-11,2015-W02,1268.9,ERVISS
BG,2015-01-04,2015-W01,443.9,ERVISS
BG,2014-12-28,2014-W52,507.3,ERVISS
BG,2014-12-21,2014-W51,1060.5,ERVISS
BG,2014-12-14,2014-W50,1171.3,ERVISS
BG,2014-12-07,2014-W49,1200.2,ERVISS
BG,2014-11-30,2014-W48,1150.8,ERVISS
BG,2014-11-23,2014-W47,1086.0,ERVISS
BG,2014-11-16,2014-W46,1120.7,ERVISS
BG,2014-11-09,2014-W45,1098.7,ERVISS
BG,2014-11-02,2014-W44,621.7,ERVISS
BG,2014-10-26,2014-W43,566.0,ERVISS
BG,2014-10-19,2014-W42,511.6,ERVISS
BG,2014-10-12,2014-W41,496.9,ERVISS
BG,2014-10-05,2014-W40,410.4,ERVISS
CY,2017-10-29,2017-W43,3900.0,ERVISS
CY,2017-10-22,2017-W42,3600.0,ERVISS
CY,2017-10-15,2017-W41,3000.0,ERVISS
CY,2017-10-08,2017-W40,2700.0,ERVISS
CY,2017-10-01,2017-W39,5100.0,ERVISS
CY,2017-09-24,2017-W38,2100.0,ERVISS
CY,2017-09-17,2017-W37,1000.0,ERVISS
CY,2017-09-10,2017-W36,700.0,ERVISS
CY,2017-09-03,2017-W35,1000.0,ERVISS
CY,2017-08-20,2017-W33,0.0,ERVISS
CY,2017-08-13,2017-W32,800.0,ERVISS
CY,2017-08-06,2017-W31,600.0,ERVISS
CY,2017-07-30,2017-W30,300.0,ERVISS
CY,2017-07-23,2017-W29,0.0,ERVISS
CY,2017-07-16,2017-W28,1000.0,ERVISS
CY,2017-07-09,2017-W27,700.0,ERVISS
CY,2017-06-25,2017-W25,600.0,ERVISS
CY,2017-06-18,2017-W24,2800.0,ERVISS
CY,2017-06-11,2017-W23,1200.0,ERVISS
CY,2015-09-27,2015-W39,1200.0,ERVISS
